,Unnamed: 0,TIME_PERIOD,reporter,product,PRODQNT,PRODVAL
231910,231910,2015,PT,20143330,0.0,0.0
231911,231911,2015,PT,20143340,0.0,0.0
231912,231912,2015,PT,20143350,0.0,0.0
231913,231913,2015,PT,20143363,0.0,0.0
231914,231914,2015,PT,20143365,0.0,0.0
231915,231915,2015,PT,20143367,0.0,0.0
231916,231916,2015,PT,20143370,0.0,0.0
231917,231917,2015,PT,20143383,0.0,0.0
231918,231918,2015,PT,20143385,0.0,0.0
231919,231919,2015,PT,20143387,0.0,0.0
231920,231920,2015,PT,20143410,0.0,0.0
231921,231921,2015,PT,20143420,0.0,0.0
231922,231922,2015,PT,20143440,0.0,0.0
231923,231923,2015,PT,20143473,380255.0,226461.0
231924,231924,2015,PT,20143475,0.0,0.0
231926,231926,2015,PT,20144113,0.0,0.0
231927,231927,2015,PT,20144119,0.0,0.0
231928,231928,2015,PT,20144123,0.0,0.0
231929,231929,2015,PT,20144129,0.0,0.0
231930,231930,2015,PT,20144130,0.0,0.0
231931,231931,2015,PT,20144151,187749610.0,185172063.0
231932,231932,2015,PT,20144153,1019460.0,1292959.0
231933,231933,2015,PT,20144159,0.0,0.0
231934,231934,2015,PT,20144170,0.0,0.0
231935,231935,2015,PT,20144233,0.0,0.0
231936,231936,2015,PT,20144235,0.0,0.0
231937,231937,2015,PT,20144237,0.0,0.0
231938,231938,2015,PT,20144239,0.0,0.0
231939,231939,2015,PT,20144290,0.0,0.0
231940,231940,2015,PT,20144310,0.0,0.0
231941,231941,2015,PT,20144320,0.0,0.0
231942,231942,2015,PT,20144330,0.0,0.0
231943,231943,2015,PT,20144340,0.0,0.0
231944,231944,2015,PT,20144350,0.0,0.0
231945,231945,2015,PT,20144360,0.0,0.0
231946,231946,2015,PT,20144370,0.0,0.0
231947,231947,2015,PT,20144420,0.0,0.0
231948,231948,2015,PT,20144430,0.0,0.0
231949,231949,2015,PT,20144450,0.0,0.0
231950,231950,2015,PT,20144490,0.0,0.0
231951,231951,2015,PT,20145133,0.0,0.0
231952,231952,2015,PT,20145139,0.0,0.0
231953,231953,2015,PT,20145151,0.0,0.0
231954,231954,2015,PT,20145215,0.0,0.0
231955,231955,2015,PT,20145225,0.0,0.0
231956,231956,2015,PT,20145230,0.0,0.0
231957,231957,2015,PT,20145260,0.0,0.0
231958,231958,2015,PT,20145280,0.0,0.0
231959,231959,2015,PT,20145290,0.0,0.0
231960,231960,2015,PT,20145350,0.0,0.0
231961,231961,2015,PT,20145380,0.0,0.0
231962,231962,2015,PT,20146113,0.0,0.0
231963,231963,2015,PT,20146115,0.0,0.0
231965,231965,2015,PT,20146120,0.0,0.0
231966,231966,2015,PT,20146135,0.0,0.0
231967,231967,2015,PT,20146150,0.0,0.0
231968,231968,2015,PT,20146160,0.0,0.0
231969,231969,2015,PT,20146170,0.0,0.0
231971,231971,2015,PT,20146211,0.0,0.0
231972,231972,2015,PT,20146213,0.0,0.0
231973,231973,2015,PT,20146215,0.0,0.0
231974,231974,2015,PT,20146219,0.0,0.0
231975,231975,2015,PT,20146231,0.0,0.0
231976,231976,2015,PT,20146233,0.0,0.0
231977,231977,2015,PT,20146235,0.0,0.0
231979,231979,2015,PT,20146260,0.0,0.0
231980,231980,2015,PT,20146270,0.0,0.0
231982,231982,2015,PT,20146310,33499124.0,25953129.0
231983,231983,2015,PT,20146323,0.0,0.0
231984,231984,2015,PT,20146325,0.0,0.0
231985,231985,2015,PT,20146333,0.0,0.0
231986,231986,2015,PT,20146339,8375430.0,6318588.0
231987,231987,2015,PT,20146350,0.0,0.0
231988,231988,2015,PT,20146360,0.0,0.0
231989,231989,2015,PT,20146373,0.0,0.0
231990,231990,2015,PT,20146375,0.0,0.0
231991,231991,2015,PT,20146379,0.0,0.0
231992,231992,2015,PT,20146380,0.0,0.0
231993,231993,2015,PT,20146430,1420242.0,2181962.0
232230,232230,2015,PT,21101030,0.0,0.0
232231,232231,2015,PT,21101050,0.0,0.0
232232,232232,2015,PT,21101070,0.0,0.0
232233,232233,2015,PT,21102010,0.0,0.0
232234,232234,2015,PT,21102020,0.0,0.0
232235,232235,2015,PT,21102040,0.0,0.0
232236,232236,2015,PT,21102070,0.0,0.0
232237,232237,2015,PT,21103119,0.0,0.0
232238,232238,2015,PT,21103140,0.0,0.0
232239,232239,2015,PT,21103155,0.0,0.0
232240,232240,2015,PT,21103159,0.0,0.0
232241,232241,2015,PT,21103170,0.0,0.0
232242,232242,2015,PT,21103180,0.0,0.0
232243,232243,2015,PT,21103200,0.0,0.0
232244,232244,2015,PT,21105100,,0.0
232245,232245,2015,PT,21105300,,4569623.0
232246,232246,2015,PT,21106020,,0.0
232247,232247,2015,PT,21106040,,0.0
232248,232248,2015,PT,21106055,,4590365.0
232249,232249,2015,PT,21201130,,46560.0
232250,232250,2015,PT,21201150,,369363.0
232251,232251,2015,PT,21201160,,40111766.0
232252,232252,2015,PT,21201180,,102557367.0
232253,232253,2015,PT,21201230,,0.0
232254,232254,2015,PT,21201260,,0.0
232255,232255,2015,PT,21201270,,8843333.0
232256,232256,2015,PT,21201310,,0.0
232257,232257,2015,PT,21201320,,56870587.0
232258,232258,2015,PT,21201340,,21746176.0
232259,232259,2015,PT,21201360,,26826080.0
232260,232260,2015,PT,21201380,,227978847.0
232261,232261,2015,PT,21202125,,1474325.0
232262,232262,2015,PT,21202145,,0.0
232263,232263,2015,PT,21202160,,0.0
232264,232264,2015,PT,21202200,,0.0
232265,232265,2015,PT,21202320,,0.0
232266,232266,2015,PT,21202340,,0.0
232267,232267,2015,PT,21202420,,16051549.0
232268,232268,2015,PT,21202430,,0.0
232269,232269,2015,PT,21202440,,26612907.0
232270,232270,2015,PT,21202460,,7359476.0
234104,234104,2015,PT,32505010,,0.0
234105,234105,2015,PT,32505020,,0.0
234106,234106,2015,PT,32505030,,0.0
235053,235053,2015,RO,20141120,0.0,0.0
235054,235054,2015,RO,20141130,0.0,0.0
235055,235055,2015,RO,20141140,113046000.0,75277647.0
235056,235056,2015,RO,20141150,0.0,0.0
235057,235057,2015,RO,20141160,0.0,0.0
235058,235058,2015,RO,20141213,0.0,0.0
235059,235059,2015,RO,20141215,0.0,0.0
235060,235060,2015,RO,20141243,0.0,0.0
235061,235061,2015,RO,20141245,0.0,0.0
235062,235062,2015,RO,20141247,0.0,0.0
235063,235063,2015,RO,20141250,0.0,0.0
235064,235064,2015,RO,20141260,0.0,0.0
235065,235065,2015,RO,20141270,0.0,0.0
235066,235066,2015,RO,20141290,0.0,0.0
235067,235067,2015,RO,20141313,0.0,0.0
235068,235068,2015,RO,20141315,0.0,0.0
235069,235069,2015,RO,20141323,0.0,0.0
235070,235070,2015,RO,20141325,0.0,0.0
235071,235071,2015,RO,20141353,0.0,0.0
235072,235072,2015,RO,20141371,0.0,0.0
235073,235073,2015,RO,20141379,0.0,0.0
235074,235074,2015,RO,20141450,0.0,0.0
235075,235075,2015,RO,20141470,0.0,0.0
235076,235076,2015,RO,20141490,0.0,0.0
235077,235077,2015,RO,20141910,0.0,0.0
235078,235078,2015,RO,20141930,0.0,0.0
235079,235079,2015,RO,20141950,0.0,0.0
235080,235080,2015,RO,20141970,0.0,0.0
235082,235082,2015,RO,20142210,0.0,0.0
235083,235083,2015,RO,20142220,0.0,0.0
235084,235084,2015,RO,20142265,0.0,0.0
235085,235085,2015,RO,20142270,0.0,0.0
235086,235086,2015,RO,20142310,0.0,0.0
235087,235087,2015,RO,20142320,0.0,0.0
235088,235088,2015,RO,20142333,0.0,0.0
235089,235089,2015,RO,20142339,0.0,0.0
235090,235090,2015,RO,20142350,0.0,0.0
235091,235091,2015,RO,20142360,0.0,0.0
235092,235092,2015,RO,20142375,0.0,0.0
235093,235093,2015,RO,20142410,0.0,0.0
235094,235094,2015,RO,20142433,0.0,0.0
235095,235095,2015,RO,20142439,0.0,0.0
235096,235096,2015,RO,20142450,0.0,0.0
235100,235100,2015,RO,20143215,0.0,0.0
235101,235101,2015,RO,20143220,0.0,0.0
235102,235102,2015,RO,20143235,0.0,0.0
235103,235103,2015,RO,20143250,0.0,0.0
235104,235104,2015,RO,20143271,0.0,0.0
235105,235105,2015,RO,20143277,0.0,0.0
235106,235106,2015,RO,20143280,0.0,0.0
235107,235107,2015,RO,20143310,0.0,0.0
235108,235108,2015,RO,20143320,0.0,0.0
235109,235109,2015,RO,20143330,0.0,0.0
235110,235110,2015,RO,20143340,0.0,0.0
235111,235111,2015,RO,20143350,0.0,0.0
235112,235112,2015,RO,20143365,0.0,0.0
235113,235113,2015,RO,20143367,0.0,0.0
235114,235114,2015,RO,20143383,0.0,0.0
235115,235115,2015,RO,20143385,0.0,0.0
235116,235116,2015,RO,20143387,0.0,0.0
235117,235117,2015,RO,20143410,0.0,0.0
235118,235118,2015,RO,20143420,0.0,0.0
235119,235119,2015,RO,20143430,0.0,0.0
235120,235120,2015,RO,20143440,0.0,0.0
235121,235121,2015,RO,20143473,0.0,0.0
235122,235122,2015,RO,20143475,0.0,0.0
235124,235124,2015,RO,20144113,0.0,0.0
235125,235125,2015,RO,20144119,0.0,0.0
235126,235126,2015,RO,20144123,0.0,0.0
235127,235127,2015,RO,20144129,0.0,0.0
235128,235128,2015,RO,20144130,0.0,0.0
235129,235129,2015,RO,20144151,0.0,0.0
235130,235130,2015,RO,20144153,0.0,0.0
235131,235131,2015,RO,20144159,0.0,0.0
235132,235132,2015,RO,20144170,0.0,0.0
235133,235133,2015,RO,20144233,0.0,0.0
235134,235134,2015,RO,20144235,0.0,0.0
235135,235135,2015,RO,20144237,0.0,0.0
235136,235136,2015,RO,20144239,0.0,0.0
235137,235137,2015,RO,20144290,0.0,0.0
235138,235138,2015,RO,20144310,0.0,0.0
235139,235139,2015,RO,20144330,0.0,0.0
235140,235140,2015,RO,20144340,0.0,0.0
235141,235141,2015,RO,20144350,0.0,0.0
235142,235142,2015,RO,20144360,0.0,0.0
235143,235143,2015,RO,20144370,0.0,0.0
235144,235144,2015,RO,20144420,0.0,0.0
235145,235145,2015,RO,20144430,0.0,0.0
235146,235146,2015,RO,20144450,0.0,0.0
235147,235147,2015,RO,20144490,0.0,0.0
235148,235148,2015,RO,20145133,0.0,0.0
235149,235149,2015,RO,20145139,0.0,0.0
235150,235150,2015,RO,20145151,0.0,0.0
235151,235151,2015,RO,20145215,0.0,0.0
235152,235152,2015,RO,20145225,0.0,0.0
235153,235153,2015,RO,20145230,0.0,0.0
235154,235154,2015,RO,20145280,0.0,0.0
235155,235155,2015,RO,20145290,0.0,0.0
235156,235156,2015,RO,20145350,0.0,0.0
235157,235157,2015,RO,20145380,0.0,0.0
235158,235158,2015,RO,20146111,0.0,0.0
235159,235159,2015,RO,20146113,0.0,0.0
235160,235160,2015,RO,20146115,0.0,0.0
235162,235162,2015,RO,20146150,0.0,0.0
235163,235163,2015,RO,20146160,0.0,0.0
235164,235164,2015,RO,20146170,0.0,0.0
235166,235166,2015,RO,20146211,0.0,0.0
235167,235167,2015,RO,20146213,0.0,0.0
235168,235168,2015,RO,20146215,0.0,0.0
235169,235169,2015,RO,20146219,0.0,0.0
235170,235170,2015,RO,20146231,0.0,0.0
235171,235171,2015,RO,20146233,0.0,0.0
235172,235172,2015,RO,20146235,0.0,0.0
235173,235173,2015,RO,20146260,0.0,0.0
235174,235174,2015,RO,20146270,0.0,0.0
235175,235175,2015,RO,20146310,0.0,0.0
235176,235176,2015,RO,20146323,0.0,0.0
235177,235177,2015,RO,20146325,0.0,0.0
235178,235178,2015,RO,20146333,0.0,0.0
235179,235179,2015,RO,20146339,0.0,0.0
235180,235180,2015,RO,20146350,0.0,0.0
235181,235181,2015,RO,20146360,0.0,0.0
235182,235182,2015,RO,20146373,0.0,0.0
235183,235183,2015,RO,20146379,0.0,0.0
235184,235184,2015,RO,20146380,0.0,0.0
235398,235398,2015,RO,21101070,0.0,0.0
235399,235399,2015,RO,21102010,0.0,0.0
235400,235400,2015,RO,21102040,0.0,0.0
235401,235401,2015,RO,21102060,0.0,0.0
235402,235402,2015,RO,21102070,0.0,0.0
235403,235403,2015,RO,21103117,0.0,0.0
235404,235404,2015,RO,21103119,0.0,0.0
235405,235405,2015,RO,21103130,0.0,0.0
235406,235406,2015,RO,21103140,0.0,0.0
235407,235407,2015,RO,21103155,0.0,0.0
235408,235408,2015,RO,21103170,0.0,0.0
235409,235409,2015,RO,21103180,0.0,0.0
235410,235410,2015,RO,21105100,,37484370.0
235411,235411,2015,RO,21105200,0.0,0.0
235412,235412,2015,RO,21106040,,22123856.0
235413,235413,2015,RO,21106055,,0.0
235414,235414,2015,RO,21201180,,31887674.0
235415,235415,2015,RO,21201230,,0.0
235416,235416,2015,RO,21201260,,0.0
235417,235417,2015,RO,21201310,,0.0
235418,235418,2015,RO,21201320,,25514648.0
235419,235419,2015,RO,21201340,,8431103.0
235420,235420,2015,RO,21201360,,134784885.0
235421,235421,2015,RO,21201380,,370778344.0
235422,235422,2015,RO,21202125,,0.0
235423,235423,2015,RO,21202145,,0.0
235424,235424,2015,RO,21202200,,0.0
235425,235425,2015,RO,21202320,,0.0
235426,235426,2015,RO,21202340,,0.0
235427,235427,2015,RO,21202430,,0.0
235428,235428,2015,RO,21202440,,1637840.0
235429,235429,2015,RO,21202460,,0.0
236875,236875,2015,RO,32505020,,0.0
237684,237684,2015,SE,20141120,0.0,0.0
237685,237685,2015,SE,20141150,0.0,0.0
237686,237686,2015,SE,20141160,0.0,0.0
237687,237687,2015,SE,20141213,0.0,0.0
237688,237688,2015,SE,20141215,0.0,0.0
237689,237689,2015,SE,20141223,0.0,0.0
237690,237690,2015,SE,20141225,0.0,0.0
237691,237691,2015,SE,20141243,0.0,0.0
237692,237692,2015,SE,20141245,0.0,0.0
237693,237693,2015,SE,20141250,0.0,0.0
237694,237694,2015,SE,20141260,0.0,0.0
237695,237695,2015,SE,20141270,0.0,0.0
237696,237696,2015,SE,20141290,0.0,0.0
237697,237697,2015,SE,20141313,0.0,0.0
237698,237698,2015,SE,20141315,0.0,0.0
237699,237699,2015,SE,20141323,0.0,0.0
237700,237700,2015,SE,20141325,0.0,0.0
237701,237701,2015,SE,20141357,0.0,0.0
237702,237702,2015,SE,20141374,0.0,0.0
237703,237703,2015,SE,20141379,0.0,0.0
237704,237704,2015,SE,20141470,0.0,0.0
237705,237705,2015,SE,20141490,0.0,0.0
237706,237706,2015,SE,20141910,0.0,0.0
237707,237707,2015,SE,20141930,0.0,0.0
237708,237708,2015,SE,20141950,0.0,0.0
237709,237709,2015,SE,20141970,0.0,0.0
237711,237711,2015,SE,20142210,0.0,0.0
237712,237712,2015,SE,20142220,410000.0,1398728.0
237713,237713,2015,SE,20142240,0.0,0.0
237714,237714,2015,SE,20142270,0.0,0.0
237715,237715,2015,SE,20142333,0.0,0.0
237716,237716,2015,SE,20142350,0.0,0.0
237717,237717,2015,SE,20142373,0.0,0.0
237718,237718,2015,SE,20142375,0.0,0.0
237719,237719,2015,SE,20142410,0.0,0.0
237720,237720,2015,SE,20142433,0.0,0.0
237721,237721,2015,SE,20142450,0.0,0.0
237722,237722,2015,SE,20143277,0.0,0.0
237723,237723,2015,SE,20143278,0.0,0.0
237724,237724,2015,SE,20143320,0.0,0.0
237725,237725,2015,SE,20143330,0.0,0.0
237726,237726,2015,SE,20143340,0.0,0.0
237727,237727,2015,SE,20143367,0.0,0.0
237728,237728,2015,SE,20143385,0.0,0.0
237729,237729,2015,SE,20143387,0.0,0.0
237730,237730,2015,SE,20143410,0.0,0.0
237731,237731,2015,SE,20143475,0.0,0.0
237732,237732,2015,SE,20144113,0.0,0.0
237733,237733,2015,SE,20144151,0.0,0.0
237734,237734,2015,SE,20144153,0.0,0.0
237735,237735,2015,SE,20144159,0.0,0.0
237736,237736,2015,SE,20144170,0.0,0.0
237737,237737,2015,SE,20144237,0.0,0.0
237738,237738,2015,SE,20144239,6388700.0,52337628.0
237739,237739,2015,SE,20144310,0.0,0.0
237740,237740,2015,SE,20144320,0.0,0.0
237741,237741,2015,SE,20144330,0.0,0.0
237742,237742,2015,SE,20144340,0.0,0.0
237743,237743,2015,SE,20144350,0.0,0.0
237744,237744,2015,SE,20144360,0.0,0.0
237745,237745,2015,SE,20144420,0.0,0.0
237746,237746,2015,SE,20144490,0.0,0.0
237747,237747,2015,SE,20145139,0.0,0.0
237748,237748,2015,SE,20145215,0.0,0.0
237749,237749,2015,SE,20145230,0.0,0.0
237750,237750,2015,SE,20145260,0.0,0.0
237751,237751,2015,SE,20145350,0.0,0.0
237752,237752,2015,SE,20146120,0.0,0.0
237753,237753,2015,SE,20146150,0.0,0.0
237754,237754,2015,SE,20146160,0.0,0.0
237755,237755,2015,SE,20146215,0.0,0.0
237756,237756,2015,SE,20146233,0.0,0.0
237757,237757,2015,SE,20146235,0.0,0.0
237759,237759,2015,SE,20146260,0.0,0.0
237760,237760,2015,SE,20146270,0.0,0.0
237761,237761,2015,SE,20146323,0.0,0.0
237762,237762,2015,SE,20146325,0.0,0.0
237763,237763,2015,SE,20146333,0.0,0.0
237764,237764,2015,SE,20146350,0.0,0.0
237765,237765,2015,SE,20146375,0.0,0.0
237766,237766,2015,SE,20146379,0.0,0.0
237767,237767,2015,SE,20146380,0.0,0.0
237912,237912,2015,SE,21101030,0.0,0.0
237913,237913,2015,SE,21101050,0.0,0.0
237914,237914,2015,SE,21101070,0.0,0.0
237915,237915,2015,SE,21102010,0.0,0.0
237916,237916,2015,SE,21102020,0.0,0.0
237917,237917,2015,SE,21103117,0.0,0.0
237918,237918,2015,SE,21103130,0.0,0.0
237919,237919,2015,SE,21103155,0.0,0.0
237920,237920,2015,SE,21103180,0.0,0.0
237921,237921,2015,SE,21103200,0.0,0.0
237922,237922,2015,SE,21104000,0.0,0.0
237923,237923,2015,SE,21105100,,0.0
237924,237924,2015,SE,21105400,0.0,0.0
237925,237925,2015,SE,21106020,,0.0
237926,237926,2015,SE,21201150,,0.0
237927,237927,2015,SE,21201160,,0.0
237928,237928,2015,SE,21201180,,0.0
237929,237929,2015,SE,21201230,,0.0
237930,237930,2015,SE,21201250,,0.0
237931,237931,2015,SE,21201260,,0.0
237932,237932,2015,SE,21201310,,0.0
237933,237933,2015,SE,21201320,,57565296.0
237934,237934,2015,SE,21202125,,499690063.0
237935,237935,2015,SE,21202160,,0.0
237936,237936,2015,SE,21202200,,0.0
237937,237937,2015,SE,21202320,,0.0
237938,237938,2015,SE,21202420,,20817876.0
239060,239060,2015,SE,32505010,,0.0
239061,239061,2015,SE,32505030,,0.0
239805,239805,2015,SI,20141120,0.0,0.0
239806,239806,2015,SI,20141130,0.0,0.0
239807,239807,2015,SI,20141140,0.0,0.0
239808,239808,2015,SI,20141150,0.0,0.0
239809,239809,2015,SI,20141160,0.0,0.0
239810,239810,2015,SI,20141213,0.0,0.0
239811,239811,2015,SI,20141215,0.0,0.0
239812,239812,2015,SI,20141223,0.0,0.0
239813,239813,2015,SI,20141225,0.0,0.0
239814,239814,2015,SI,20141243,0.0,0.0
239815,239815,2015,SI,20141245,0.0,0.0
239816,239816,2015,SI,20141247,0.0,0.0
239817,239817,2015,SI,20141250,0.0,0.0
239818,239818,2015,SI,20141260,0.0,0.0
239819,239819,2015,SI,20141270,0.0,0.0
239820,239820,2015,SI,20141290,0.0,0.0
239821,239821,2015,SI,20141313,0.0,0.0
239822,239822,2015,SI,20141315,0.0,0.0
239823,239823,2015,SI,20141323,0.0,0.0
239824,239824,2015,SI,20141325,0.0,0.0
239825,239825,2015,SI,20141353,0.0,0.0
239826,239826,2015,SI,20141357,0.0,0.0
239827,239827,2015,SI,20141371,0.0,0.0
239828,239828,2015,SI,20141374,0.0,0.0
239829,239829,2015,SI,20141379,0.0,0.0
239830,239830,2015,SI,20141450,0.0,0.0
239831,239831,2015,SI,20141470,0.0,0.0
239832,239832,2015,SI,20141490,0.0,0.0
239833,239833,2015,SI,20141910,0.0,0.0
239834,239834,2015,SI,20141930,0.0,0.0
239835,239835,2015,SI,20141950,0.0,0.0
239836,239836,2015,SI,20141970,0.0,0.0
239838,239838,2015,SI,20142210,0.0,0.0
239839,239839,2015,SI,20142220,0.0,0.0
239840,239840,2015,SI,20142230,0.0,0.0
239841,239841,2015,SI,20142240,0.0,0.0
239842,239842,2015,SI,20142263,0.0,0.0
239843,239843,2015,SI,20142270,0.0,0.0
239844,239844,2015,SI,20142310,0.0,0.0
239845,239845,2015,SI,20142333,0.0,0.0
239846,239846,2015,SI,20142339,0.0,0.0
239847,239847,2015,SI,20142350,0.0,0.0
239848,239848,2015,SI,20142360,0.0,0.0
239849,239849,2015,SI,20142373,0.0,0.0
239850,239850,2015,SI,20142375,0.0,0.0
239851,239851,2015,SI,20142410,0.0,0.0
239852,239852,2015,SI,20142433,0.0,0.0
239853,239853,2015,SI,20142439,0.0,0.0
239854,239854,2015,SI,20142450,0.0,0.0
239860,239860,2015,SI,20143215,0.0,0.0
239861,239861,2015,SI,20143220,0.0,0.0
239862,239862,2015,SI,20143235,0.0,0.0
239863,239863,2015,SI,20143250,0.0,0.0
239864,239864,2015,SI,20143271,0.0,0.0
239865,239865,2015,SI,20143277,0.0,0.0
239866,239866,2015,SI,20143310,0.0,0.0
239867,239867,2015,SI,20143320,0.0,0.0
239868,239868,2015,SI,20143330,0.0,0.0
239869,239869,2015,SI,20143340,0.0,0.0
239870,239870,2015,SI,20143350,0.0,0.0
239871,239871,2015,SI,20143363,0.0,0.0
239872,239872,2015,SI,20143365,0.0,0.0
239873,239873,2015,SI,20143367,0.0,0.0
239874,239874,2015,SI,20143370,0.0,0.0
239875,239875,2015,SI,20143383,0.0,0.0
239876,239876,2015,SI,20143385,0.0,0.0
239877,239877,2015,SI,20143387,0.0,0.0
239878,239878,2015,SI,20143410,0.0,0.0
239879,239879,2015,SI,20143420,0.0,0.0
239880,239880,2015,SI,20143430,0.0,0.0
239881,239881,2015,SI,20143440,0.0,0.0
239883,239883,2015,SI,20144113,0.0,0.0
239884,239884,2015,SI,20144119,0.0,0.0
239885,239885,2015,SI,20144123,0.0,0.0
239886,239886,2015,SI,20144129,0.0,0.0
239887,239887,2015,SI,20144130,0.0,0.0
239888,239888,2015,SI,20144151,0.0,0.0
239889,239889,2015,SI,20144153,0.0,0.0
239890,239890,2015,SI,20144159,0.0,0.0
239891,239891,2015,SI,20144170,0.0,0.0
239892,239892,2015,SI,20144235,0.0,0.0
239893,239893,2015,SI,20144237,0.0,0.0
239894,239894,2015,SI,20144239,0.0,0.0
239895,239895,2015,SI,20144310,0.0,0.0
239896,239896,2015,SI,20144320,0.0,0.0
239897,239897,2015,SI,20144330,0.0,0.0
239898,239898,2015,SI,20144340,0.0,0.0
239899,239899,2015,SI,20144350,0.0,0.0
239900,239900,2015,SI,20144360,0.0,0.0
239901,239901,2015,SI,20144370,0.0,0.0
239902,239902,2015,SI,20144420,0.0,0.0
239903,239903,2015,SI,20144430,0.0,0.0
239904,239904,2015,SI,20144450,0.0,0.0
239905,239905,2015,SI,20144490,0.0,0.0
239906,239906,2015,SI,20145133,0.0,0.0
239907,239907,2015,SI,20145139,0.0,0.0
239908,239908,2015,SI,20145215,0.0,0.0
239909,239909,2015,SI,20145225,0.0,0.0
239910,239910,2015,SI,20145230,0.0,0.0
239911,239911,2015,SI,20145260,0.0,0.0
239912,239912,2015,SI,20145350,0.0,0.0
239913,239913,2015,SI,20145380,0.0,0.0
239914,239914,2015,SI,20146111,0.0,0.0
239915,239915,2015,SI,20146113,0.0,0.0
239916,239916,2015,SI,20146115,0.0,0.0
239918,239918,2015,SI,20146135,0.0,0.0
239919,239919,2015,SI,20146150,0.0,0.0
239920,239920,2015,SI,20146160,0.0,0.0
239921,239921,2015,SI,20146170,0.0,0.0
239923,239923,2015,SI,20146211,0.0,0.0
239924,239924,2015,SI,20146213,0.0,0.0
239925,239925,2015,SI,20146215,0.0,0.0
239926,239926,2015,SI,20146219,0.0,0.0
239927,239927,2015,SI,20146231,0.0,0.0
239928,239928,2015,SI,20146233,0.0,0.0
239929,239929,2015,SI,20146235,0.0,0.0
239931,239931,2015,SI,20146260,0.0,0.0
239932,239932,2015,SI,20146270,0.0,0.0
239934,239934,2015,SI,20146310,0.0,0.0
239935,239935,2015,SI,20146323,0.0,0.0
239936,239936,2015,SI,20146325,0.0,0.0
239937,239937,2015,SI,20146333,0.0,0.0
239938,239938,2015,SI,20146339,0.0,0.0
239939,239939,2015,SI,20146350,0.0,0.0
239940,239940,2015,SI,20146360,0.0,0.0
239941,239941,2015,SI,20146373,0.0,0.0
239942,239942,2015,SI,20146375,0.0,0.0
239943,239943,2015,SI,20146379,0.0,0.0
239944,239944,2015,SI,20146380,0.0,0.0
239945,239945,2015,SI,20146430,0.0,0.0
240105,240105,2015,SI,21101030,0.0,0.0
240106,240106,2015,SI,21101050,0.0,0.0
240107,240107,2015,SI,21101070,0.0,0.0
240108,240108,2015,SI,21102010,0.0,0.0
240109,240109,2015,SI,21102020,0.0,0.0
240110,240110,2015,SI,21102040,0.0,0.0
240111,240111,2015,SI,21102060,0.0,0.0
240112,240112,2015,SI,21102070,0.0,0.0
240113,240113,2015,SI,21103117,0.0,0.0
240114,240114,2015,SI,21103130,0.0,0.0
240115,240115,2015,SI,21103140,0.0,0.0
240116,240116,2015,SI,21103155,0.0,0.0
240117,240117,2015,SI,21103159,0.0,0.0
240118,240118,2015,SI,21103170,0.0,0.0
240119,240119,2015,SI,21103180,0.0,0.0
240120,240120,2015,SI,21104000,0.0,0.0
240121,240121,2015,SI,21105100,,0.0
240122,240122,2015,SI,21105200,0.0,0.0
240123,240123,2015,SI,21106020,,0.0
240124,240124,2015,SI,21106040,,0.0
240125,240125,2015,SI,21106055,,0.0
240126,240126,2015,SI,21201130,,0.0
240127,240127,2015,SI,21201150,,0.0
240128,240128,2015,SI,21201230,,0.0
240129,240129,2015,SI,21201250,,0.0
240130,240130,2015,SI,21201260,,0.0
240131,240131,2015,SI,21201310,,0.0
240132,240132,2015,SI,21201320,,0.0
240133,240133,2015,SI,21202125,,0.0
240134,240134,2015,SI,21202145,,0.0
240135,240135,2015,SI,21202160,,0.0
240136,240136,2015,SI,21202200,,0.0
240137,240137,2015,SI,21202320,,0.0
240138,240138,2015,SI,21202340,,0.0
240139,240139,2015,SI,21202430,,0.0
241475,241475,2015,SI,32505010,,0.0
241476,241476,2015,SI,32505020,,0.0
241477,241477,2015,SI,32505030,,0.0
242461,242461,2015,SK,20141130,6340100.0,
242462,242462,2015,SK,20141140,0.0,0.0
242463,242463,2015,SK,20141150,0.0,0.0
242464,242464,2015,SK,20141160,0.0,0.0
242465,242465,2015,SK,20141190,175267.0,
242466,242466,2015,SK,20141213,0.0,0.0
242467,242467,2015,SK,20141215,0.0,0.0
242468,242468,2015,SK,20141223,33271730.0,
242469,242469,2015,SK,20141225,41925320.0,
242470,242470,2015,SK,20141243,8333330.0,
242471,242471,2015,SK,20141245,0.0,0.0
242472,242472,2015,SK,20141247,46993560.0,
242473,242473,2015,SK,20141250,0.0,0.0
242474,242474,2015,SK,20141260,0.0,0.0
242475,242475,2015,SK,20141270,0.0,0.0
242476,242476,2015,SK,20141290,0.0,0.0
242477,242477,2015,SK,20141313,0.0,0.0
242478,242478,2015,SK,20141315,0.0,0.0
242479,242479,2015,SK,20141323,0.0,0.0
242480,242480,2015,SK,20141325,0.0,0.0
242481,242481,2015,SK,20141353,0.0,0.0
242482,242482,2015,SK,20141357,2956400.0,
242483,242483,2015,SK,20141371,0.0,0.0
242484,242484,2015,SK,20141374,0.0,0.0
242485,242485,2015,SK,20141379,0.0,0.0
242486,242486,2015,SK,20141450,0.0,0.0
242487,242487,2015,SK,20141470,0.0,0.0
242488,242488,2015,SK,20141490,0.0,0.0
242489,242489,2015,SK,20141910,0.0,0.0
